slug,name,playtime,platforms,stores,released,tba,background_image,rating,rating_top,ratings,ratings_count,reviews_text_count,added,added_by_status,metacritic,suggestions_count,updated,id,score,clip,tags,esrb_rating,user_game,reviews_count,saturated_color,dominant_color,short_screenshots,parent_platforms,genres,community_rating
dallas-quest,Dallas Quest,0,"[{'platform': {'id': 41, 'name': 'Apple II', 'slug': 'apple-ii'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 25, 'name': 'Atari 8-bit', 'slug': 'atari-8-bit'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/fe4/fe42f195cefb31314e9ac3ad98af69ee.jpg,0.0,0,[],0,0,10,"{'owned': 5, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,163,2019-08-28T22:00:30,56417,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190700, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/fe4/fe42f195cefb31314e9ac3ad98af69ee.jpg'}, {'id': 754476, 'image': 'https://media.rawg.io/media/screenshots/c89/c89bdbff240d56aa1fa9587b18968942.jpg'}, {'id': 754477, 'image': 'https://media.rawg.io/media/screenshots/a86/a8618d8c8d55538085cb865ccd10b199.jpg'}, {'id': 754478, 'image': 'https://media.rawg.io/media/screenshots/dbb/dbb472ecb5cbde444d3bb4db3982add0.jpg'}, {'id': 754479, 'image': 'https://media.rawg.io/media/screenshots/437/43714e49e6011118a385b094e00e3350.jpg'}, {'id': 754480, 'image': 'https://media.rawg.io/media/screenshots/38d/38d041f6d8b63d814cfba0001a144768.jpg'}, {'id': 754481, 'image': 'https://media.rawg.io/media/screenshots/391/3916c1d8f7550b3cbe408cc7c761241f.jpg'}]","[{'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 3, 'name': 'Adventure', 'slug': 'adventure'}]",0.0
bounty-bob-strikes-back,Bounty Bob Strikes Back!,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 31, 'name': 'Atari 5200', 'slug': 'atari-5200'}}, {'platform': {'id': 25, 'name': 'Atari 8-bit', 'slug': 'atari-8-bit'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/41f/41fc947358059a0f33e3d015ec442bb4.jpg,0.0,0,"[{'id': 4, 'title': 'recommended', 'count': 1, 'percent': 100.0}]",1,0,10,"{'owned': 4, 'beaten': 2, 'toplay': 2, 'dropped': 2}",,231,2019-08-28T22:01:09,55200,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 190705, 'image_background': 'https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg'}]",,,1,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/41f/41fc947358059a0f33e3d015ec442bb4.jpg'}, {'id': 746236, 'image': 'https://media.rawg.io/media/screenshots/4f4/4f4117062df625ac2d07e8f2de6cf295.jpg'}, {'id': 746237, 'image': 'https://media.rawg.io/media/screenshots/3eb/3ebda9ed536abb036d15db59d1930186.jpg'}, {'id': 746238, 'image': 'https://media.rawg.io/media/screenshots/f77/f773d528a430313975bf30a9abd558be.jpg'}, {'id': 746239, 'image': 'https://media.rawg.io/media/screenshots/919/919256c2449d3833423ef52054d09914.jpg'}, {'id': 746240, 'image': 'https://media.rawg.io/media/screenshots/9c5/9c52a2b1372877bdbba56b17c8c386bf.jpg'}, {'id': 746241, 'image': 'https://media.rawg.io/media/screenshots/f71/f71b9a995c7e740554adcd1f857236e9.jpg'}]","[{'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
raid-on-bungeling-bay,Raid on Bungeling Bay,0,"[{'platform': {'id': 49, 'name': 'NES', 'slug': 'nes'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/123/12305b80b60462ccc5163e50785e8871.jpg,0.0,0,"[{'id': 4, 'title': 'recommended', 'count': 1, 'percent': 100.0}]",1,0,10,"{'owned': 4, 'beaten': 2, 'toplay': 2, 'dropped': 2}",,153,2019-08-28T22:01:48,54010,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 209865, 'image_background': 'https://media.rawg.io/media/games/f46/f466571d536f2e3ea9e815ad17177501.jpg'}, {'id': 7, 'name': 'Multiplayer', 'slug': 'multiplayer', 'language': 'eng', 'games_count': 35723, 'image_background': 'https://media.rawg.io/media/games/ec3/ec3a7db7b8ab5a71aad622fe7c62632f.jpg'}]",,,1,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/123/12305b80b60462ccc5163e50785e8871.jpg'}, {'id': 737395, 'image': 'https://media.rawg.io/media/screenshots/970/970959a22352128e0583263d1e6df708.jpg'}, {'id': 737396, 'image': 'https://media.rawg.io/media/screenshots/647/647918ddeb7389c36d796df6f8993859.jpg'}, {'id': 737397, 'image': 'https://media.rawg.io/media/screenshots/94a/94a6cb9a4844c51ae44c99d657e4b90d.jpg'}, {'id': 737398, 'image': 'https://media.rawg.io/media/screenshots/2f2/2f228b58bc4b0f1f1c2ee948bd0995c3.jpg'}, {'id': 737399, 'image': 'https://media.rawg.io/media/screenshots/277/2771d64d13284c5bbdf5b58349fefcf6.jpg'}, {'id': 737400, 'image': 'https://media.rawg.io/media/screenshots/714/7148bde14adeb4cf8e4edac64571c3f4.jpg'}]","[{'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
bosconian,Bosconian,0,"[{'platform': {'id': 11, 'name': 'Wii', 'slug': 'wii'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-07-14,False,https://media.rawg.io/media/screenshots/acc/acc54b97f7e1a0f6cf4d5c9e0aa94b6d.jpg,0.0,0,[],0,0,10,"{'owned': 5, 'beaten': 1, 'toplay': 3, 'dropped': 1}",,200,2019-08-28T22:00:31,56363,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 209582, 'image_background': 'https://media.rawg.io/media/games/73e/73eecb8909e0c39fb246f457b5d6cbbe.jpg'}, {'id': 7, 'name': 'Multiplayer', 'slug': 'multiplayer', 'language': 'eng', 'games_count': 35586, 'image_background': 'https://media.rawg.io/media/games/328/3283617cb7d75d67257fc58339188742.jpg'}, {'id': 418, 'name': '2 players', 'slug': '2-players', 'language': 'eng', 'games_count': 1234, 'image_background': 'https://media.rawg.io/media/screenshots/2d2/2d2021a0b04bd5fea05586a4681cae1f.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/acc/acc54b97f7e1a0f6cf4d5c9e0aa94b6d.jpg'}, {'id': 754102, 'image': 'https://media.rawg.io/media/screenshots/31f/31f3d008c270b0d0eba1cc952992555d.jpg'}, {'id': 754103, 'image': 'https://media.rawg.io/media/screenshots/455/4555b53c4fcf676de7b196faafb78454.jpg'}, {'id': 754104, 'image': 'https://media.rawg.io/media/screenshots/e28/e288133b19428ad37bd35056768f0861.jpg'}, {'id': 754105, 'image': 'https://media.rawg.io/media/screenshots/ca1/ca1c5cea3a3beb316c44aa551fd79f2f.jpg'}, {'id': 754106, 'image': 'https://media.rawg.io/media/screenshots/786/786ea56c604500f980bcfba378413356.jpg'}, {'id': 754107, 'image': 'https://media.rawg.io/media/screenshots/d10/d10311a51e894d15735153716abf4968.jpg'}]","[{'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
revenge-of-the-mutant-camels,Revenge of the Mutant Camels,0,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 34, 'name': 'Atari ST', 'slug': 'atari-st'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/33b/33b09f89ee944a39b55b1896e49aa348.jpg,0.0,0,"[{'id': 1, 'title': 'skip', 'count': 1, 'percent': 100.0}]",1,0,10,"{'yet': 1, 'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 2}",,165,2023-02-08T10:51:40,55102,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 202950, 'image_background': 'https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg'}, {'id': 418, 'name': '2 players', 'slug': '2-players', 'language': 'eng', 'games_count': 1154, 'image_background': 'https://media.rawg.io/media/screenshots/1e9/1e99695d085a792f09755c951f9f7770.jpg'}]",,,1,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/33b/33b09f89ee944a39b55b1896e49aa348.jpg'}, {'id': 745145, 'image': 'https://media.rawg.io/media/screenshots/e56/e568d26b9b9823fbcc490999235e2979.jpg'}, {'id': 745146, 'image': 'https://media.rawg.io/media/screenshots/98d/98d58c46c3e6e563388d99349c4f1ecc.jpg'}, {'id': 745147, 'image': 'https://media.rawg.io/media/screenshots/a80/a8036206e363cb173fcda981f5d84eeb.jpg'}, {'id': 745148, 'image': 'https://media.rawg.io/media/screenshots/9d9/9d980a21f68351d782374d86965fabfc.jpg'}, {'id': 745149, 'image': 'https://media.rawg.io/media/screenshots/169/1697df5a24f7402b55506b8ebc864c07.jpg'}, {'id': 745150, 'image': 'https://media.rawg.io/media/screenshots/e86/e866865777bb798966c8ad376383c134.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
questron,Questron,0,"[{'platform': {'id': 41, 'name': 'Apple II', 'slug': 'apple-ii'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 25, 'name': 'Atari 8-bit', 'slug': 'atari-8-bit'}}, {'platform': {'id': 34, 'name': 'Atari ST', 'slug': 'atari-st'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/e71/e71c018e3fb9f85f3e51199386b96c11.jpg,0.0,0,[],0,0,10,"{'owned': 4, 'beaten': 2, 'toplay': 3, 'dropped': 1}",,201,2019-08-28T22:01:13,55097,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 207021, 'image_background': 'https://media.rawg.io/media/games/4be/4be6a6ad0364751a96229c56bf69be59.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/e71/e71c018e3fb9f85f3e51199386b96c11.jpg'}, {'id': 745095, 'image': 'https://media.rawg.io/media/screenshots/ea2/ea28cce79517edce41bab4517f19b061.jpg'}, {'id': 745096, 'image': 'https://media.rawg.io/media/screenshots/f13/f13591012d9993d81efdc6650b182e93.jpg'}, {'id': 745097, 'image': 'https://media.rawg.io/media/screenshots/b82/b82dd97eb492d1ac5992d5f566b52c49.jpg'}, {'id': 745098, 'image': 'https://media.rawg.io/media/screenshots/164/16411b133b32950a24bf11ebab7991ef.jpg'}, {'id': 745099, 'image': 'https://media.rawg.io/media/screenshots/0d4/0d4c7ea2e3819beed45f825fb9fadf98.jpg'}, {'id': 745100, 'image': 'https://media.rawg.io/media/screenshots/0e8/0e8c6374a54d2a0bcd143d901d52517f.jpg'}]","[{'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 5, 'name': 'RPG', 'slug': 'role-playing-games-rpg'}]",0.0
sabre-wulf,Sabre Wulf,0,"[{'platform': {'id': 24, 'name': 'Game Boy Advance', 'slug': 'game-boy-advance'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-03-12,False,https://media.rawg.io/media/screenshots/10e/10ee1b2f2fb4b593be3f08646c23bbb1.jpg,0.0,0,"[{'id': 3, 'title': 'meh', 'count': 2, 'percent': 66.67}, {'id': 5, 'title': 'exceptional', 'count': 1, 'percent': 33.33}]",3,0,10,"{'yet': 2, 'owned': 4, 'toplay': 2, 'dropped': 1, 'playing': 1}",,294,2022-02-11T17:30:16,53511,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 207583, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}, {'id': 37796, 'name': 'exclusive', 'slug': 'exclusive', 'language': 'eng', 'games_count': 4505, 'image_background': 'https://media.rawg.io/media/games/a79/a79d2fc90c4dbf07a8580b19600fd61d.jpg'}]",,,3,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/10e/10ee1b2f2fb4b593be3f08646c23bbb1.jpg'}, {'id': 3236163, 'image': 'https://media.rawg.io/media/screenshots/12e/12e74aa7c6707b5fa447329a48f361af.jpg'}, {'id': 733336, 'image': 'https://media.rawg.io/media/screenshots/334/334df7eae9b34844aedb7f6201761fea.jpg'}, {'id': 733337, 'image': 'https://media.rawg.io/media/screenshots/0c4/0c4fb681cc942f352990a71864eb0992.jpg'}, {'id': 733338, 'image': 'https://media.rawg.io/media/screenshots/732/73295f40761cf4f461cb2a92fd6dac2f.jpg'}, {'id': 733339, 'image': 'https://media.rawg.io/media/screenshots/ff4/ff4aee1465d258679bdf8f897491ea1e.jpg'}, {'id': 733340, 'image': 'https://media.rawg.io/media/screenshots/3cc/3cc3d16fb64e0c52195d3cd9022f0e43.jpg'}]","[{'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 11, 'name': 'Arcade', 'slug': 'arcade'}]",0.0
mikie,Mikie,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/0b3/0b3a67b597ca5d6f216666d8f81770d7.jpg,0.0,0,[],0,0,9,"{'owned': 4, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,271,2019-01-09T12:41:06,56644,,,"[{'id': 418, 'name': '2 players', 'slug': '2-players', 'language': 'eng', 'games_count': 1017, 'image_background': 'https://media.rawg.io/media/screenshots/f9a/f9ac59bb4af2ca2193ee9ffb979577cf.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/0b3/0b3a67b597ca5d6f216666d8f81770d7.jpg'}, {'id': 756269, 'image': 'https://media.rawg.io/media/screenshots/b4d/b4d5068b51c290678f7fe3f938ccb03e.jpg'}, {'id': 756270, 'image': 'https://media.rawg.io/media/screenshots/56c/56c835c3c46e9aee43d665686da0f302.jpg'}, {'id': 756271, 'image': 'https://media.rawg.io/media/screenshots/425/42541ea7de5bc1079e3a618b9d61db02.jpg'}, {'id': 756272, 'image': 'https://media.rawg.io/media/screenshots/44d/44d50997af925df9df2d18e2707ee67f.jpg'}, {'id': 756273, 'image': 'https://media.rawg.io/media/screenshots/d19/d192ab2a215d334526882a7a2ecf538d.jpg'}, {'id': 756274, 'image': 'https://media.rawg.io/media/screenshots/810/8105c5e7fe83215c83275a72a061737d.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
high-noon-1984,High Noon (1984),0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/2ba/2babddcb7675c1598b0ba4924b82713f.jpg,0.0,0,[],0,0,9,"{'owned': 3, 'beaten': 2, 'toplay': 3, 'dropped': 1}",,11,2019-01-09T12:41:06,56543,,,"[{'id': 3117, 'name': 'shoot', 'slug': 'shoot', 'language': 'eng', 'games_count': 9689, 'image_background': 'https://media.rawg.io/media/screenshots/949/949c8a31cb4b64e607540a7a237a698a.jpg'}, {'id': 4228, 'name': 'shooting', 'slug': 'shooting', 'language': 'eng', 'games_count': 1008, 'image_background': 'https://media.rawg.io/media/screenshots/830/83064665e63044ae2169bec249f1018f_kIf79e1.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/2ba/2babddcb7675c1598b0ba4924b82713f.jpg'}, {'id': 755420, 'image': 'https://media.rawg.io/media/screenshots/04a/04a7b807881984648c4fa684b7df84cc.jpg'}, {'id': 755421, 'image': 'https://media.rawg.io/media/screenshots/6f2/6f2c161191fec71615647956ac8914ad.jpg'}, {'id': 755422, 'image': 'https://media.rawg.io/media/screenshots/db2/db2e5292e9464bd73cf76a0ecfc11dfc.jpg'}, {'id': 755423, 'image': 'https://media.rawg.io/media/screenshots/8b2/8b24a98151fb27e3e150541ab77fe449.jpg'}, {'id': 755424, 'image': 'https://media.rawg.io/media/screenshots/70c/70c62301234f244ad62ffd0402924773.jpg'}, {'id': 755425, 'image': 'https://media.rawg.io/media/screenshots/2ba/2babddcb7675c1598b0ba4924b82713f.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
cartel-and-cutthroat,Cartel$ and Cutthroat$,0,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/18b/18b6f0bbbacf4bb6d897717dba0abc47_OIhTPt5.jpg,0.0,0,[],0,0,9,"{'yet': 1, 'owned': 4, 'beaten': 2, 'toplay': 1, 'dropped': 1}",,58,2023-02-08T10:51:44,33680,,,[],,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/18b/18b6f0bbbacf4bb6d897717dba0abc47_OIhTPt5.jpg'}, {'id': 340176, 'image': 'https://media.rawg.io/media/screenshots/73b/73b1177dda89ba9aad702908570002f8.jpg'}, {'id': 340177, 'image': 'https://media.rawg.io/media/screenshots/ceb/cebcaa9cca0a6d1ec35158c21f3d73db.jpg'}, {'id': 340178, 'image': 'https://media.rawg.io/media/screenshots/18b/18b6f0bbbacf4bb6d897717dba0abc47_OIhTPt5.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}]","[{'id': 3, 'name': 'Adventure', 'slug': 'adventure'}]",0.0
revs,Revs,0,"[{'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/86b/86b8bbc6eb096cc2444a55ee2463757f.jpg,0.0,0,[],0,0,9,"{'owned': 4, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,146,2019-08-28T22:25:54,56736,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 209582, 'image_background': 'https://media.rawg.io/media/games/73e/73eecb8909e0c39fb246f457b5d6cbbe.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/86b/86b8bbc6eb096cc2444a55ee2463757f.jpg'}, {'id': 756960, 'image': 'https://media.rawg.io/media/screenshots/b11/b11faeffaef36bf0ba9387d815a2503c.jpg'}, {'id': 756961, 'image': 'https://media.rawg.io/media/screenshots/542/542109302df453df335f01a344a56364.jpg'}, {'id': 756962, 'image': 'https://media.rawg.io/media/screenshots/9f5/9f5f812df6cf912c031b8a326ccc3554.jpg'}, {'id': 756963, 'image': 'https://media.rawg.io/media/screenshots/c4c/c4c5d1fcac1ae0e00d00a2e566316092.jpg'}, {'id': 756964, 'image': 'https://media.rawg.io/media/screenshots/333/333f8d15dd36bc10f68c9af44995cd7c.jpg'}, {'id': 756965, 'image': 'https://media.rawg.io/media/screenshots/0b9/0b907c19f197360829d423e04cdd1049.jpg'}]","[{'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 1, 'name': 'Racing', 'slug': 'racing'}]",0.0
dragonworld,Dragonworld,0,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 55, 'name': 'Classic Macintosh', 'slug': 'macintosh'}}, {'platform': {'id': 41, 'name': 'Apple II', 'slug': 'apple-ii'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/084/084b14d98eb57d1151f0f260fdaccefc.jpg,0.0,0,[],0,0,9,"{'yet': 1, 'owned': 3, 'beaten': 2, 'toplay': 2, 'dropped': 1}",,279,2023-02-08T10:51:43,56443,,,"[{'id': 2373, 'name': 'text', 'slug': 'text', 'language': 'eng', 'games_count': 2113, 'image_background': 'https://media.rawg.io/media/screenshots/3bc/3bc5be3c955655e4ae46dee83f5217e5.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/084/084b14d98eb57d1151f0f260fdaccefc.jpg'}, {'id': 754657, 'image': 'https://media.rawg.io/media/screenshots/095/095ab66c368c993b8ae1bf16439a2e16.jpg'}, {'id': 754658, 'image': 'https://media.rawg.io/media/screenshots/e55/e55b1d61614c89b529e9be4a47775786.jpg'}, {'id': 754659, 'image': 'https://media.rawg.io/media/screenshots/545/545a854bc5072a977fddc4dc4c66cbff.jpg'}, {'id': 754660, 'image': 'https://media.rawg.io/media/screenshots/33d/33d69e256c2efdecf6f52634241141b3.jpg'}, {'id': 754661, 'image': 'https://media.rawg.io/media/screenshots/726/72635ffef4a34a9ab11263fb74efa847.jpg'}, {'id': 754662, 'image': 'https://media.rawg.io/media/screenshots/3f0/3f05dac3b1e48e2897c998b261c80e1a.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
amazon,Amazon,0,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 55, 'name': 'Classic Macintosh', 'slug': 'macintosh'}}, {'platform': {'id': 41, 'name': 'Apple II', 'slug': 'apple-ii'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 34, 'name': 'Atari ST', 'slug': 'atari-st'}}]",,1984-01-01,False,https://media.rawg.io/media/screenshots/3bf/3bf97dcb437228fbb1f405282840897b.jpg,0.0,0,[],0,0,9,"{'yet': 1, 'owned': 4, 'beaten': 2, 'toplay': 1, 'dropped': 1}",,219,2023-02-08T10:51:46,54953,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 202950, 'image_background': 'https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg'}]",,,0,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/3bf/3bf97dcb437228fbb1f405282840897b.jpg'}, {'id': 743646, 'image': 'https://media.rawg.io/media/screenshots/b25/b25e4aaceabf03d662c3397f968a6a67.jpg'}, {'id': 743647, 'image': 'https://media.rawg.io/media/screenshots/430/4303b011697a66f0cc947344b997eff8.jpg'}, {'id': 743648, 'image': 'https://media.rawg.io/media/screenshots/181/1812fa17ec1508b5cadbdf77dea59cbd.jpg'}, {'id': 743649, 'image': 'https://media.rawg.io/media/screenshots/995/99595343d6517ea730f147b6acb75447.jpg'}, {'id': 743650, 'image': 'https://media.rawg.io/media/screenshots/248/248de19b663eef24dca9e515bbf23b9d.jpg'}, {'id': 743651, 'image': 'https://media.rawg.io/media/screenshots/550/550cc0b0b8d634be8eec9a71ca3755b0.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]",[],0.0
